Token,bible_1.txt,bible_10.txt,bible_11.txt,bible_12.txt,bible_13.txt,bible_14.txt,bible_15.txt,bible_2.txt,bible_3.txt,bible_4.txt,bible_5.txt,bible_6.txt,bible_7.txt,bible_8.txt,bible_9.txt
ebony,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ebook,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ebooks,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
ebronah,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ecclesiastes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ed,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
edar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eden,6,0,9,0,0,0,0,0,0,0,0,1,2,0,2
eder,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
edge,3,4,1,0,1,0,1,9,9,22,1,1,2,1,1
edges,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
edification,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
edified,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
edifieth,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
edify,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
edifying,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
edition,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
editions,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
edom,12,10,14,1,0,0,0,0,9,7,14,10,1,6,2
edomite,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0
edomites,2,0,0,0,0,0,0,0,0,0,2,6,3,0,0
edrei,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
educational,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
effect,0,2,0,2,0,6,0,0,1,0,0,0,1,1,1
effected,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
effectual,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
effectually,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
effeminate,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
effort,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
efforts,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
egg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
eggs,0,1,0,0,0,0,0,0,2,0,0,0,1,0,3
eglah,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
eglaim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
eglon,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0
egypt,188,67,66,10,14,0,6,35,73,26,29,30,7,16,44
egyptian,11,0,0,0,2,1,0,1,1,0,3,2,0,0,2
egyptians,66,3,5,0,1,0,1,2,4,7,2,2,1,0,8
ehi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ehold,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ehud,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0
eight,10,2,6,1,4,0,1,8,3,5,3,14,22,0,1
eighteen,1,1,1,0,3,0,0,0,0,4,2,7,3,0,0
eighteenth,0,2,0,0,0,0,0,0,0,0,2,5,2,0,0
eighth,0,0,1,2,1,1,3,13,1,0,5,9,3,0,0
eightieth,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
eighty,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ein,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
either,2,0,1,2,4,3,3,10,4,3,4,2,0,0,4
eker,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ekron,0,1,1,3,0,0,0,0,0,13,4,0,0,0,0
ekronites,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
eladah,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
elah,1,0,0,0,0,0,0,0,0,3,5,8,0,0,0
elam,3,8,2,0,0,0,0,0,0,0,0,3,9,0,3
elamites,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
elasah,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
elath,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
elbethel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eldaah,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
eldad,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
elder,4,2,1,0,1,4,4,0,0,1,1,0,2,0,0
elders,10,11,2,20,10,14,16,10,28,23,15,9,8,1,2
eldest,4,0,0,0,1,0,0,1,1,3,1,1,2,0,0
elead,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
elealeh,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2
eleasah,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
eleazar,2,0,0,2,0,0,0,8,32,10,1,15,4,0,0
elect,0,0,0,4,1,3,6,0,0,0,0,0,0,0,4
elected,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
election,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
electronic,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
electronically,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
elects,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
eleloheisrael,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elements,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
eleph,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
eleven,2,1,1,2,4,0,0,4,2,4,0,2,2,0,0
eleventh,0,2,3,3,0,0,1,1,1,0,1,7,0,0,1
elhanan,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
eli,0,0,0,2,0,0,0,0,0,31,1,0,0,0,0
eliab,0,0,0,0,0,0,0,5,5,3,0,7,0,0,0
eliabs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
eliada,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
eliadah,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
eliah,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
eliahba,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
eliakim,0,0,0,2,1,0,0,0,0,0,0,5,2,0,5
eliam,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
elias,0,0,0,19,9,1,1,0,0,0,0,0,0,0,0
eliasaph,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
eliashib,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0
eliathah,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
elidad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
eliel,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
elienai,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
eliezer,2,0,0,0,1,0,0,0,0,0,0,8,4,0,0
elihoenai,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
elihoreph,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
elihu,0,0,0,0,0,0,0,0,0,1,0,3,7,0,0
elijah,0,0,0,1,0,0,0,0,0,0,63,4,1,0,0
elika,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
elim,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
elimelech,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
elimelechs,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
elioenai,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0
eliphal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
eliphalet,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
eliphaz,7,0,0,0,0,0,0,0,0,0,0,2,6,0,0
elipheleh,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
eliphelet,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0
elis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
elisabeth,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
elisabeths,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
eliseus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
elisha,0,0,0,0,0,0,0,0,0,0,43,15,0,0,0
elishah,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
elishama,0,4,0,0,0,0,0,5,0,0,1,7,0,0,0
elishaphat,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
elisheba,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elishua,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
eliud,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
elizaphan,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
elizur,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
elkanah,1,0,0,0,0,0,0,0,0,8,0,11,1,0,0
elkoshite,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ellasar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elmodam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
elms,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
elnaam,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
elnathan,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0
eloi,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
elon,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0
elonbethhanan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
elonites,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
eloquent,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
eloth,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
elpaal,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
elpalet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
elparan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
else,4,0,1,6,4,7,2,0,3,2,5,2,1,1,10
eltekeh,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
eltekon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
eltolad,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
elul,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
eluzai,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
elymas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
elzabad,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
elzaphan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
email,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
embalm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
embalmed,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emboldened,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
emboldeneth,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
embrace,0,1,0,0,0,0,0,0,0,0,1,0,1,2,3
embraced,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
embracing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
embroider,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
embroiderer,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
emerald,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
emeralds,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
emerods,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
emims,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
eminent,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
emins,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emmanuel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
emmaus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
emmor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
empire,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
employ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
employed,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
employee,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
employees,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
employment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
emptied,2,1,1,0,0,0,0,0,0,0,0,1,1,0,2
emptiers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
emptiness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
empty,4,4,3,5,2,0,0,3,2,7,2,0,2,0,4
emulation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
emulations,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
enabled,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
enam,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
enan,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
encamp,2,0,0,1,0,0,0,5,0,0,1,0,1,1,0
encamped,3,0,0,0,0,0,0,0,15,10,3,1,1,0,0
encampeth,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
encamping,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchanter,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
enchanters,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
enchantment,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
enchantments,4,0,0,0,0,0,0,0,1,0,0,2,1,0,2
encountered,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
encourage,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0
encouraged,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1
end,11,30,47,19,6,16,19,14,23,24,14,14,15,22,35
endamage,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
endanger,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
endeavour,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
endeavoured,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
endeavouring,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
endeavours,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ended,3,2,0,1,4,2,0,0,2,1,2,0,2,1,1
endeth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ending,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
endless,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
endor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
endow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ends,0,5,1,1,0,3,0,16,1,1,1,1,3,10,8
endued,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0
endure,2,0,1,3,0,1,8,0,0,0,0,0,4,9,1
endured,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0
endureth,0,1,0,1,1,1,2,0,0,0,0,6,1,46,0
enduring,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
eneglaim,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
enemies,4,20,9,7,5,5,4,17,33,27,20,15,20,75,8
enemy,2,16,5,6,2,4,1,3,5,7,10,2,16,22,6
enemys,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
enflaming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
engaged,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
engannim,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
engedi,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1
engines,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
engrafted,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
engrave,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
engraven,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
engraver,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
engravings,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
enhaddah,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
enhakkore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
enhazor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
enjoin,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
enjoined,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
enjoy,0,0,0,0,0,1,2,3,3,0,0,0,0,0,5
enjoyed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
enlarge,1,0,2,1,0,0,0,1,2,0,0,1,0,1,1
enlarged,0,0,0,0,0,3,0,0,0,1,1,0,1,2,3
enlargement,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
enlargeth,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
enlarging,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
enlighten,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
enlightened,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0
enlightening,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
enmishpat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enmity,1,0,0,0,1,3,1,0,2,0,0,0,0,0,0
enoch,9,0,0,0,1,0,2,0,0,0,0,0,0,0,0
enos,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
enosh,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
enough,7,1,3,5,2,1,0,1,2,1,2,1,1,0,5
enquire,3,5,0,1,3,4,0,0,3,4,10,10,5,1,3
enquired,0,2,4,3,1,1,1,0,1,8,8,4,0,1,0
enquirest,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
enquiry,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
enrich,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
enriched,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
enrichest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
enrimmon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
enrogel,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
ensample,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
ensamples,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
enshemesh,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ensign,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6
ensigns,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ensnared,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ensue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ensuring,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
entangle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
entangled,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
entangleth,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
entappuah,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
enter,1,15,22,32,20,2,12,5,8,2,4,4,5,9,8
entered,5,8,5,19,31,12,8,1,2,3,2,4,6,0,1
entereth,0,0,4,4,3,0,2,4,0,0,0,0,1,2,0
entering,0,1,2,5,3,2,1,1,1,9,6,11,2,0,2
enterprise,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
entertain,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
entertained,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
entice,1,0,0,0,0,0,0,0,1,2,0,3,0,1,0
enticed,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
enticeth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
enticing,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
entire,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
entity,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
entrance,0,0,1,0,0,1,1,0,1,2,2,2,0,1,0
entrances,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
entreat,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
entreated,2,0,0,1,3,2,0,0,1,0,0,0,0,0,0
entreateth,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
entries,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
entry,0,6,5,0,0,0,0,0,0,0,0,3,0,1,0
envied,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1
envies,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
enviest,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
envieth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
envious,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
environ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
envy,0,0,1,2,2,4,2,0,0,0,0,0,1,3,5
envying,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
envyings,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
epaenetus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
epaphras,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
epaphroditus,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ephah,2,0,18,5,0,0,0,4,1,4,0,3,0,0,2
ephai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
epher,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ephesdammim,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ephesian,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ephesians,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
ephesus,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0
ephlal,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ephod,0,0,1,0,0,0,0,33,1,13,3,1,0,0,0
ephphatha,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ephraim,8,6,42,3,1,0,0,9,6,42,7,18,11,5,15
ephraimite,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ephraimites,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
ephraims,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ephratah,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0
ephrath,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ephrathite,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
ephrathites,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ephron,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0
epicureans,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
epistle,0,0,0,0,0,23,12,0,0,0,0,0,0,0,0
epistles,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
equal,0,5,3,1,2,2,1,0,0,0,0,0,2,2,3
equality,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
equally,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
equals,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
equipment,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
equity,0,0,1,1,0,0,0,0,0,0,0,0,0,5,3
er,5,0,0,0,1,0,0,0,2,0,0,3,0,0,0
eran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
eranites,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
erastus,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
ere,1,1,1,0,1,0,0,2,0,1,2,0,1,0,0
erech,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erected,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eri,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
erites,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
err,0,2,3,3,0,0,3,0,0,0,0,0,1,5,7
errand,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
erred,0,0,0,0,0,1,2,1,1,0,1,0,2,1,3
erreth,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
error,0,0,1,1,0,1,5,0,0,0,1,0,1,0,3
errors,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0
esaias,0,0,0,7,8,6,0,0,0,0,0,0,0,0,0
esarhaddon,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
esau,64,2,7,2,0,1,2,0,6,2,0,2,0,0,0
esaus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escape,6,20,4,1,1,4,2,0,1,0,5,3,3,5,4
escaped,2,3,3,0,1,4,5,0,2,13,4,5,9,2,5
escapeth,0,1,2,0,0,0,0,0,0,0,2,0,0,0,1
escaping,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
eschew,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
eschewed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
escheweth,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
esek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eshbaal,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
eshban,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
eshcol,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0
eshean,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
eshek,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
eshkalonites,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
eshtaol,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
eshtaulites,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
eshtemoa,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0
eshtemoh,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
eshton,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
esli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
especially,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0
espied,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
espousals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
espoused,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0
espy,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
esrom,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
establish,6,3,4,0,0,3,1,1,4,1,4,4,2,8,3
established,4,3,2,3,0,3,3,1,2,4,8,8,3,22,8
establisheth,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
establishment,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
estate,0,3,4,1,0,3,1,0,0,0,0,1,1,1,2
estates,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
esteem,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1
esteemed,0,1,0,0,1,1,0,0,1,2,0,0,1,1,3
esteemeth,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
esteeming,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
esther,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
esthers,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
estimate,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
estimation,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0
estimations,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
estranged,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0
etam,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
eternal,0,0,0,5,11,11,18,0,1,0,0,0,0,0,1
eternity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
etham,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ethan,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0
ethanim,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ethbaal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ether,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ethiopia,1,0,4,2,1,0,0,0,0,0,0,1,3,2,6
ethiopian,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0
ethiopians,0,1,3,1,1,0,0,0,0,0,0,6,0,0,1
ethnan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ethni,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
eubulus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
